time,id0,id1,id2,x,y,z,momentBendX,momentBendY,momentBendZ,momentTwistX,momentTwistY,momentTwistZ,normalForceX,normalForceY,normalForceZ,shearForceX,shearForceY,shearForceZ
0.3161841859169754,74,74,75,2.9597939746361703,1.3569334037814225,0.45975736684752205,0,0,0,0,0,0,-1.7644408613948726,-38.872707999816505,-2.1422809449334093,1.7051400924864382,-6.577639307164427,4.8732409041609746
0.3161841859169754,75,75,76,2.9649470044390345,1.3727129586689453,0.46396043313877844,0,0,0,0,0,0,-2.43089547516761,-33.383613606099786,-2.2023958650227113,2.2757660621097022,-2.781031475938568,0.5053965793843915
0.3161841859169754,76,76,77,2.9616581126325063,1.389002088053123,0.46799241026016264,0,0,0,0,0,0,-3.5543733620906415,-33.572368694512186,-10.483570899972058,1.272372865544503,-0.25730806251567684,-1.0141104872403417
0.3161841859169754,77,77,78,2.9673696014100135,1.4027018135645901,0.4783736433966884,0,0,0,0,0,0,-3.1643031580475203,-42.35505705121892,-13.12460565207445,0.42755881298433074,1.3038854944919236,-1.729843583497807
0.3161841859169754,78,4734,78,2.9692227124989174,1.4196771644733532,0.48477864362419737,0,0,0,0,0,0,18.031105637542556,-45.06031493365748,49.71643785538159,5.703555399731517,1.0314799532075485,-6.738927867702159
0.3161841859169754,79,3313,79,2.97624606638749,1.436578660727687,0.4878001006049929,0,0,0,0,0,0,6.242919650512288,36.25980668183536,142.4988550872868,13.552805157893236,-24.140374998397526,10.588386142025213
0.3161841859169754,80,4734,80,2.991532540515081,1.4485958000644945,0.4842370103635919,0,0,0,0,0,0,10.88954076305945,22.49330628305728,101.82259119139704,15.081112001740673,-37.48924816150491,22.40967418352676
0.3161841859169754,81,3313,81,3.007343860226503,1.4622072955741485,0.477797401260906,0,0,0,0,0,0,6.022376485626236,-77.96605503786827,61.41999841717812,-11.94595834930599,-16.39696343729931,28.34369674676233
0.3161841859169754,82,11046,82,3.0104597456222533,1.483044607400668,0.4714874529616264,0,0,0,0,0,0,66.6342876616142,-101.04759264709658,82.56471071659354,-11.336658563298359,0.8791898736976023,10.457735455627406
0.3161841859169754,83,83,84,3.0051790956743694,1.502449343288625,0.4654238784694549,0,0,0,0,0,0,-8.32755670394321,-77.9662380975,-8.980631604191494,-2.1816362420260984,3.7009250879679003,-1.5191285212683288
